,user,project_name,namespace,url
156,montefiore-ai,hypothesis,hypothesis/nn/amortized_ratio_estimation/resnet/base.py,https://github.com/montefiore-ai/hypothesis
154,montefiore-ai,hypothesis,hypothesis/benchmark/mg1/util.py,https://github.com/montefiore-ai/hypothesis
1558,montefiore-ai,hypothesis,hypothesis/benchmark/spatialsir/util.py,https://github.com/montefiore-ai/hypothesis
152,montefiore-ai,hypothesis,hypothesis/util/data/__init__.py,https://github.com/montefiore-ai/hypothesis
2015,montefiore-ai,hypothesis,hypothesis/visualization/nn.py,https://github.com/montefiore-ai/hypothesis
271,montefiore-ai,hypothesis,examples/amortized-ratio-estimation/likelihood-to-evidence-minimal.py,https://github.com/montefiore-ai/hypothesis
234,montefiore-ai,hypothesis,hypothesis/nn/amortized_ratio_estimation/multi_layered_perceptron/likelihood_to_evidence.py,https://github.com/montefiore-ai/hypothesis
1911,montefiore-ai,hypothesis,hypothesis/benchmark/mg1/simulator.py,https://github.com/montefiore-ai/hypothesis
1166,montefiore-ai,hypothesis,hypothesis/util/general.py,https://github.com/montefiore-ai/hypothesis
1699,montefiore-ai,hypothesis,code_cell:22,https://github.com/montefiore-ai/hypothesis
851,montefiore-ai,hypothesis,code_cell:2,https://github.com/montefiore-ai/hypothesis
666,montefiore-ai,hypothesis,hypothesis/nn/amortized_ratio_estimation/multi_layered_perceptron/mutual_information.py,https://github.com/montefiore-ai/hypothesis
2168,montefiore-ai,hypothesis,hypothesis/metric/dataset_loss.py,https://github.com/montefiore-ai/hypothesis
1701,montefiore-ai,hypothesis,hypothesis/benchmark/death/simulator.py,https://github.com/montefiore-ai/hypothesis
1290,montefiore-ai,hypothesis,hypothesis/nn/neuromodulation/selu.py,https://github.com/montefiore-ai/hypothesis
54,montefiore-ai,hypothesis,hypothesis/util/data/numpy/simulation_dataset.py,https://github.com/montefiore-ai/hypothesis
2175,montefiore-ai,hypothesis,code_cell:24,https://github.com/montefiore-ai/hypothesis
320,montefiore-ai,hypothesis,hypothesis/rl/experience_replay_buffer.py,https://github.com/montefiore-ai/hypothesis
2179,montefiore-ai,hypothesis,hypothesis/nn/resnet/head.py,https://github.com/montefiore-ai/hypothesis
1960,montefiore-ai,hypothesis,code_cell:14,https://github.com/montefiore-ai/hypothesis
680,montefiore-ai,hypothesis,code_cell:8,https://github.com/montefiore-ai/hypothesis
1275,montefiore-ai,hypothesis,hypothesis/nn/neuromodulation/relu.py,https://github.com/montefiore-ai/hypothesis
1060,montefiore-ai,hypothesis,hypothesis/benchmark/spatialsir/simulator.py,https://github.com/montefiore-ai/hypothesis
1722,montefiore-ai,hypothesis,hypothesis/benchmark/environment.py,https://github.com/montefiore-ai/hypothesis
1269,montefiore-ai,hypothesis,hypothesis/nn/neuromodulation/elu.py,https://github.com/montefiore-ai/hypothesis
1767,montefiore-ai,hypothesis,hypothesis/benchmark/tractable/simulator.py,https://github.com/montefiore-ai/hypothesis
1917,montefiore-ai,hypothesis,hypothesis/bin/ratio_estimation/train.py,https://github.com/montefiore-ai/hypothesis
733,montefiore-ai,hypothesis,hypothesis/bin/io/merge.py,https://github.com/montefiore-ai/hypothesis
730,montefiore-ai,hypothesis,code_cell:11,https://github.com/montefiore-ai/hypothesis
740,montefiore-ai,hypothesis,hypothesis/benchmark/biomoleculardocking/util.py,https://github.com/montefiore-ai/hypothesis
1924,montefiore-ai,hypothesis,hypothesis/nn/amortized_ratio_estimation/base.py,https://github.com/montefiore-ai/hypothesis
1980,montefiore-ai,hypothesis,hypothesis/visualization/mcmc.py,https://github.com/montefiore-ai/hypothesis
1914,montefiore-ai,hypothesis,code_cell:16,https://github.com/montefiore-ai/hypothesis
2202,montefiore-ai,hypothesis,hypothesis/metric/roc_auc.py,https://github.com/montefiore-ai/hypothesis
1750,montefiore-ai,hypothesis,code_cell:18,https://github.com/montefiore-ai/hypothesis
324,montefiore-ai,hypothesis,hypothesis/inference/abc.py,https://github.com/montefiore-ai/hypothesis
1182,montefiore-ai,hypothesis,hypothesis/diagnostic/base.py,https://github.com/montefiore-ai/hypothesis
1258,montefiore-ai,hypothesis,hypothesis/default.py,https://github.com/montefiore-ai/hypothesis
1957,montefiore-ai,hypothesis,hypothesis/inference/abc_smc.py,https://github.com/montefiore-ai/hypothesis
946,montefiore-ai,hypothesis,hypothesis/auto/training/base.py,https://github.com/montefiore-ai/hypothesis
645,montefiore-ai,hypothesis,hypothesis/auto/training/amortized_ratio_estimation.py,https://github.com/montefiore-ai/hypothesis
552,montefiore-ai,hypothesis,hypothesis/diagnostic/ratio_estimator.py,https://github.com/montefiore-ai/hypothesis
929,montefiore-ai,hypothesis,hypothesis/__init__.py,https://github.com/montefiore-ai/hypothesis
829,montefiore-ai,hypothesis,hypothesis/benchmark/normal/simulator.py,https://github.com/montefiore-ai/hypothesis
1001,montefiore-ai,hypothesis,code_cell:4,https://github.com/montefiore-ai/hypothesis
302,montefiore-ai,hypothesis,hypothesis/benchmark/sir/util.py,https://github.com/montefiore-ai/hypothesis
1156,montefiore-ai,hypothesis,hypothesis/nn/neuromodulation/controller.py,https://github.com/montefiore-ai/hypothesis
181,montefiore-ai,hypothesis,hypothesis/inference/mcmc.py,https://github.com/montefiore-ai/hypothesis
864,morpheus65535,bazarr,libs/commonmark/tests/unit_tests.py,https://github.com/morpheus65535/bazarr
249,mozilla,bugbug,tests/test_testselect.py,https://github.com/mozilla/bugbug
1006,mozilla-releng,balrog,tests/conftest.py,https://github.com/mozilla-releng/balrog
1159,mozilla-releng,balrog,tests/blobs/test_base.py,https://github.com/mozilla-releng/balrog
1412,mozilla-releng,balrog,tests/web/test_client.py,https://github.com/mozilla-releng/balrog
1635,mre,hyperjson,tests/test_hypothesis.py,https://github.com/mre/hyperjson
293,mristin,icontract-hypothesis,tests_3_7/strategy_inference/test_strategy_inference_on_forward_declarations.py,https://github.com/mristin/icontract-hypothesis
102,mristin,icontract-hypothesis,tests/strategy_inference/test_matching_regex.py,https://github.com/mristin/icontract-hypothesis
1811,mristin,icontract-hypothesis,icontract_hypothesis/pyicontract_hypothesis/main.py,https://github.com/mristin/icontract-hypothesis
1906,mristin,icontract-hypothesis,icontract_hypothesis/pyicontract_hypothesis/_test.py,https://github.com/mristin/icontract-hypothesis
1220,mristin,icontract-hypothesis,tests/strategy_inference/test_matching_bounds.py,https://github.com/mristin/icontract-hypothesis
1331,mristin,icontract-hypothesis,tests/pyicontract_hypothesis/test_general.py,https://github.com/mristin/icontract-hypothesis
605,mristin,icontract-hypothesis,test_samples/pyicontract_hypothesis/expected_ghostwrites/for_test_non_bare_and_non_explicit.py,https://github.com/mristin/icontract-hypothesis
1112,mristin,icontract-hypothesis,icontract_hypothesis/__main__.py,https://github.com/mristin/icontract-hypothesis
916,mristin,icontract-hypothesis,icontract_hypothesis/pyicontract_hypothesis/_ghostwrite.py,https://github.com/mristin/icontract-hypothesis
1454,mristin,icontract-hypothesis,test_samples/pyicontract_hypothesis/expected_ghostwrites/for_test_non_bare_and_explicit.py,https://github.com/mristin/icontract-hypothesis
1073,mristin,icontract-hypothesis,icontract_hypothesis/__init__.py,https://github.com/mristin/icontract-hypothesis
499,mristin,icontract-hypothesis,tests/pyicontract_hypothesis/test_test.py,https://github.com/mristin/icontract-hypothesis
1312,mristin,icontract-hypothesis,test_samples/pyicontract_hypothesis/expected_ghostwrites/for_test_well_formatted_with_two_arguments.py,https://github.com/mristin/icontract-hypothesis
1134,mristin,icontract-hypothesis,tests/pyicontract_hypothesis/test_invalid_arguments.py,https://github.com/mristin/icontract-hypothesis
213,mristin,icontract-hypothesis,tests/pyicontract_hypothesis/test_ghostwrite.py,https://github.com/mristin/icontract-hypothesis
543,mristin,icontract-hypothesis,tests/test_assume.py,https://github.com/mristin/icontract-hypothesis
1849,mristin,icontract-hypothesis,tests/manually_test_registration.py,https://github.com/mristin/icontract-hypothesis
1900,mristin,icontract-hypothesis,test_samples/pyicontract_hypothesis/sample_module.py,https://github.com/mristin/icontract-hypothesis
1867,mristin,icontract-hypothesis,tests/strategy_inference/test_strategy_inference.py,https://github.com/mristin/icontract-hypothesis
34,mristin,icontract-hypothesis,benchmarks/compare_with_others.py,https://github.com/mristin/icontract-hypothesis
1819,mvcisback,py-metric-temporal-logic,mtl/test_utils.py,https://github.com/mvcisback/py-metric-temporal-logic
823,mvcisback,py-metric-temporal-logic,mtl/test_boolean_eval.py,https://github.com/mvcisback/py-metric-temporal-logic
1188,mvcisback,py-metric-temporal-logic,mtl/test_ast.py,https://github.com/mvcisback/py-metric-temporal-logic
2086,mvcisback,py-metric-temporal-logic,mtl/test_parser.py,https://github.com/mvcisback/py-metric-temporal-logic
467,mvcisback,py-metric-temporal-logic,mtl/test_params.py,https://github.com/mvcisback/py-metric-temporal-logic
2190,mvcisback,py-metric-temporal-logic,mtl/hypothesis.py,https://github.com/mvcisback/py-metric-temporal-logic
960,nanograv,PINT,tests/test_model_derivatives.py,https://github.com/nanograv/PINT
1990,nanograv,PINT,conftest.py,https://github.com/nanograv/PINT
493,nanograv,PINT,tests/test_tim_writing.py,https://github.com/nanograv/PINT
40,nanograv,PINT,tests/test_toa_indexing.py,https://github.com/nanograv/PINT
2220,nanograv,PINT,tests/test_toa_reader.py,https://github.com/nanograv/PINT
252,nanograv,PINT,tests/test_precision.py,https://github.com/nanograv/PINT
521,nanograv,PINT,tests/test_utils.py,https://github.com/nanograv/PINT
174,napari,napari,napari/layers/image/_tests/test_image_utils.py,https://github.com/napari/napari
1018,naripok,cryptotrader,tests/test_TradingEnvironment.py,https://github.com/naripok/cryptotrader
118,naripok,cryptotrader,tests/test_utils.py,https://github.com/naripok/cryptotrader
957,nategraf,Naumachia,registrar/app/test_zencode.py,https://github.com/nategraf/Naumachia
541,nccgroup,blackboxprotobuf,tests/py_test/strategies.py,https://github.com/nccgroup/blackboxprotobuf
855,nccgroup,blackboxprotobuf,tests/py_test/test_fixed.py,https://github.com/nccgroup/blackboxprotobuf
1081,nccgroup,blackboxprotobuf,tests/py_test/test_protobuf.py,https://github.com/nccgroup/blackboxprotobuf
1268,nccgroup,blackboxprotobuf,tests/py_test/test_length_delim.py,https://github.com/nccgroup/blackboxprotobuf
1455,nccgroup,blackboxprotobuf,tests/py_test/test_varint.py,https://github.com/nccgroup/blackboxprotobuf
1424,nccgroup,blackboxprotobuf,tests/py_test/test_exceptions.py,https://github.com/nccgroup/blackboxprotobuf
1895,nedbat,coveragepy,tests/test_numbits.py,https://github.com/nedbat/coveragepy
504,neulab,incremental_tree_edit,edit_components/utils/decode.py,https://github.com/neulab/incremental_tree_edit
1252,neulab,incremental_tree_edit,asdl/lang/csharp/csharp_transition.py,https://github.com/neulab/incremental_tree_edit
2157,neulab,incremental_tree_edit,edit_model/editor.py,https://github.com/neulab/incremental_tree_edit
550,neulab,incremental_tree_edit,edit_model/encdec/edit_decoder.py,https://github.com/neulab/incremental_tree_edit
343,neulab,external-knowledge-codegen,asdl/lang/py3/demo.py,https://github.com/neulab/external-knowledge-codegen
314,neulab,external-knowledge-codegen,model/parser.py,https://github.com/neulab/external-knowledge-codegen
509,neulab,incremental_tree_edit,edit_model/encdec/transition_decoder.py,https://github.com/neulab/incremental_tree_edit
2196,neulab,incremental_tree_edit,edit_components/dataset.py,https://github.com/neulab/incremental_tree_edit
1115,neulab,external-knowledge-codegen,asdl/lang/py/example.py,https://github.com/neulab/external-knowledge-codegen
1674,neulab,incremental_tree_edit,asdl/lang/csharp/csharp_hypothesis.py,https://github.com/neulab/incremental_tree_edit
5,neulab,external-knowledge-codegen,components/decode_hypothesis.py,https://github.com/neulab/external-knowledge-codegen
1532,neulab,incremental_tree_edit,asdl/lang/csharp/demo.py,https://github.com/neulab/incremental_tree_edit
1902,neulab,incremental_tree_edit,trees/substitution_system.py,https://github.com/neulab/incremental_tree_edit
931,neulab,external-knowledge-codegen,datasets/conala/dataset.py,https://github.com/neulab/external-knowledge-codegen
1445,neulab,external-knowledge-codegen,components/action_info.py,https://github.com/neulab/external-knowledge-codegen
1516,ngalongc,openapi_security_scanner,schemathesis/utils.py,https://github.com/ngalongc/openapi_security_scanner
2184,ngalongc,openapi_security_scanner,schemathesis/types.py,https://github.com/ngalongc/openapi_security_scanner
140,ngalongc,openapi_security_scanner,schemathesis/models.py,https://github.com/ngalongc/openapi_security_scanner
868,ngalongc,openapi_security_scanner,schemathesis/specs/openapi/examples.py,https://github.com/ngalongc/openapi_security_scanner
1099,ngalongc,openapi_security_scanner,schemathesis/specs/openapi/schemas.py,https://github.com/ngalongc/openapi_security_scanner
1689,ngalongc,openapi_security_scanner,schemathesis/stateful.py,https://github.com/ngalongc/openapi_security_scanner
11,ngalongc,openapi_security_scanner,schemathesis/specs/graphql/schemas.py,https://github.com/ngalongc/openapi_security_scanner
2257,ngalongc,openapi_security_scanner,schemathesis/__init__.py,https://github.com/ngalongc/openapi_security_scanner
1421,ngalongc,openapi_security_scanner,schemathesis/cli/__init__.py,https://github.com/ngalongc/openapi_security_scanner
1377,ngalongc,openapi_security_scanner,schemathesis/extra/pytest_plugin.py,https://github.com/ngalongc/openapi_security_scanner
1618,ngalongc,openapi_security_scanner,schemathesis/schemas.py,https://github.com/ngalongc/openapi_security_scanner
349,ngalongc,openapi_security_scanner,schemathesis/_hypothesis.py,https://github.com/ngalongc/openapi_security_scanner
2212,ngalongc,openapi_security_scanner,schemathesis/runner/__init__.py,https://github.com/ngalongc/openapi_security_scanner
2187,ngalongc,openapi_security_scanner,schemathesis/runner/impl/core.py,https://github.com/ngalongc/openapi_security_scanner
838,ngalongc,openapi_security_scanner,schemathesis/hooks.py,https://github.com/ngalongc/openapi_security_scanner
563,ngalongc,openapi_security_scanner,schemathesis/specs/openapi/_hypothesis.py,https://github.com/ngalongc/openapi_security_scanner
1247,ngalongc,openapi_security_scanner,schemathesis/runner/impl/threadpool.py,https://github.com/ngalongc/openapi_security_scanner
396,ngalongc,openapi_security_scanner,schemathesis/specs/openapi/stateful/__init__.py,https://github.com/ngalongc/openapi_security_scanner
1458,ngalongc,openapi_security_scanner,schemathesis/specs/openapi/stateful/links.py,https://github.com/ngalongc/openapi_security_scanner
22,ngalongc,openapi_security_scanner,schemathesis/cli/callbacks.py,https://github.com/ngalongc/openapi_security_scanner
982,ngalongc,openapi_security_scanner,schemathesis/cli/output/default.py,https://github.com/ngalongc/openapi_security_scanner
1301,nii-yamagishilab,tacotron2,tests/decoder_test.py,https://github.com/nii-yamagishilab/tacotron2
716,nii-yamagishilab,self-attention-tacotron,modules/transformer_test.py,https://github.com/nii-yamagishilab/self-attention-tacotron
1003,nix-community,pypi2nix,unittests/test_dependency_graph_serialization.py,https://github.com/nix-community/pypi2nix
653,nnadeau,pybotics,tests/test_robot.py,https://github.com/nnadeau/pybotics
801,nnadeau,pybotics,tests/test_geometry.py,https://github.com/nnadeau/pybotics
2181,nnadeau,pybotics,tests/test_optimization.py,https://github.com/nnadeau/pybotics
400,nsalomonis,altanalyze,misopy/sashimi_plot/plot_utils/samples_plotter.py,https://github.com/nsalomonis/altanalyze
1565,nsalomonis,altanalyze,misopy/compare_miso.py,https://github.com/nsalomonis/altanalyze
1952,nsalomonis,altanalyze,misopy/summarize_miso.py,https://github.com/nsalomonis/altanalyze
2095,nsalomonis,altanalyze,misopy/run_miso.py,https://github.com/nsalomonis/altanalyze
245,nsalomonis,altanalyze,misopy/miso_sampler.py,https://github.com/nsalomonis/altanalyze
63,nubank,fklearn,tests/preprocessing/test_splitting.py,https://github.com/nubank/fklearn
124,nucypher,nucypher,tests/unit/test_contract_versioning.py,https://github.com/nucypher/nucypher
